"","hh_ID","cluster","week_number","avg_calories_member","week_date","numChildren","hh_members","sex","age","maritalStatus","literacy","education","attendingCollege","occupationType","canCarry20L","canWalk5Km","canStandOwn","pctCanCarry20L","pctCanWalk5Km","pctCanStandOwn","pct_fish","pct_meat","pct_protein","year","month_num","week_number_f"
"1",101012,3,42,11981.25,2016-09-12,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0,0.5,0.5,2016,"09",42
"2",101012,3,45,4000,2016-09-12,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0,0,0,2016,"09",45
"3",101012,3,40,8.5,2016-07-30,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0.5,0,0.5,2016,"07",40
"4",101012,3,41,8000,2016-08-10,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0.333333333333333,0,0.333333333333333,2016,"08",41
"5",101012,3,50,2750,2016-11-01,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0,0,0,2016,"11",50
"6",101012,3,43,4755,2016-09-07,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0,0.25,0.25,2016,"09",43
"7",101012,3,49,2750,2016-11-01,0,2,0,32,2,4,2,0,"trader",0,1,1,0,1,1,0,0,0,2016,"11",49
"8",102015,3,9,4000,2016-01-25,1,3,0,45,2,4,2,0,"farming",0,1,1,0,0.333333333333333,1,0,0,0,2016,"01",9
"9",102015,3,12,5816.66666666667,2016-02-15,1,3,0,45,2,4,2,0,"farming",0,1,1,0,0.333333333333333,1,0.25,0,0.25,2016,"02",12
"10",102015,3,13,3666.66666666667,2016-02-22,1,3,0,45,2,4,2,0,"farming",0,1,1,0,0.333333333333333,1,0.5,0,0.5,2016,"02",13
"11",102015,3,11,9191.66666666667,2016-02-08,1,3,0,45,2,4,2,0,"farming",0,1,1,0,0.333333333333333,1,0,0,0,2016,"02",11
"12",102015,3,10,1333.33333333333,2016-02-02,1,3,0,45,2,4,2,0,"farming",0,1,1,0,0.333333333333333,1,0,0.333333333333333,0.333333333333333,2016,"02",10
"13",102022,1,11,1666.66666666667,2016-02-08,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,1,0,1,2016,"02",11
"14",102022,1,10,800,2016-02-02,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"02",10
"15",102022,1,14,6475,2016-03-01,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"03",14
"16",102022,1,13,6475,2016-02-22,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"02",13
"17",102022,1,9,3333.33333333333,2016-01-25,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"01",9
"18",102022,1,12,6475,2016-02-15,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"02",12
"19",102022,1,7,2333.33333333333,2016-01-11,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"01",7
"20",102022,1,8,1333.33333333333,2016-01-18,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"01",8
"21",102022,1,15,6475,2016-02-25,0,3,0,50,2,4,2,0,"trader",1,1,1,1,1,1,0,0,0,2016,"02",15
"22",102023,2,9,10975,2016-01-25,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.166666666666667,0,0.166666666666667,2016,"01",9
"23",102023,2,8,9333.33333333333,2016-01-18,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.25,0.25,2016,"01",8
"24",102023,2,12,11141.6666666667,2016-02-15,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.25,0,0.25,2016,"02",12
"25",102023,2,13,11981.25,2016-02-22,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0,0,2016,"02",13
"26",102023,2,14,10725,2016-03-01,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.2,0,0.2,2016,"03",14
"27",102023,2,16,6526.66666666667,2016-03-15,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.25,0,0.25,2016,"03",16
"28",102023,2,20,6583.33333333333,2016-04-05,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.25,0.25,2016,"04",20
"29",102023,2,21,500,2016-04-19,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0,0,2016,"04",21
"30",102023,2,17,7500,2016-03-21,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.2,0,0.2,2016,"03",17
"31",102023,2,15,8808.33333333333,2016-02-25,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.25,0,0.25,2016,"02",15
"32",102023,2,11,6500,2016-02-08,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.5,0.5,2016,"02",11
"33",102023,2,25,7391.66666666667,2016-05-15,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.333333333333333,0,0.333333333333333,2016,"05",25
"34",102023,2,22,8391.66666666667,2016-04-26,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.25,0,0.25,2016,"04",22
"35",102023,2,10,9250,2016-02-02,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.2,0,0.2,2016,"02",10
"36",102023,2,7,11975,2016-01-11,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.2,0,0.2,2016,"01",7
"37",102023,2,19,5916.66666666667,2016-04-04,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.333333333333333,0,0.333333333333333,2016,"04",19
"38",102023,2,26,6000,2016-05-21,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.333333333333333,0,0.333333333333333,2016,"05",26
"39",102023,2,6,3416.66666666667,2016-01-05,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.25,0.25,2016,"01",6
"40",102023,2,18,6750,2016-03-29,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.25,0.25,2016,"03",18
"41",102023,2,24,9500,2016-05-07,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0,0.333333333333333,0.333333333333333,2016,"05",24
"42",102023,2,23,5916.66666666667,2016-05-01,0,3,0,21,1,4,4,1,"prod",1,1,1,1,1,1,0.333333333333333,0,0.333333333333333,2016,"05",23
"43",102025,1,24,2333.33333333333,2016-05-07,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"05",24
"44",102025,1,13,2666.66666666667,2016-02-22,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,1,0,1,2016,"02",13
"45",102025,1,12,2666.66666666667,2016-02-15,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,1,0,1,2016,"02",12
"46",102025,1,15,666.666666666667,2016-02-25,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,1,1,2016,"02",15
"47",102025,1,16,3666.66666666667,2016-03-15,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",16
"48",102025,1,11,1333.33333333333,2016-02-08,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"02",11
"49",102025,1,10,1333.33333333333,2016-02-02,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"02",10
"50",102025,1,19,2333.33333333333,2016-04-04,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"04",19
"51",102025,1,20,5666.66666666667,2016-04-05,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"04",20
"52",102025,1,21,1666.66666666667,2016-04-19,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"04",21
"53",102025,1,22,833.333333333333,2016-04-26,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"04",22
"54",102025,1,23,2333.33333333333,2016-05-01,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"05",23
"55",102025,1,37,1666.66666666667,2016-08-09,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"08",37
"56",102025,1,25,1833.33333333333,2016-05-15,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"05",25
"57",102025,1,26,1666.66666666667,2016-05-21,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"05",26
"58",102025,1,14,1666.66666666667,2016-03-01,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",14
"59",102025,1,28,1666.66666666667,2016-06-07,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"06",28
"60",102025,1,29,1666.66666666667,2016-06-13,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"06",29
"61",102025,1,30,1666.66666666667,2016-06-21,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"06",30
"62",102025,1,31,1666.66666666667,2016-06-27,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"06",31
"63",102025,1,32,2333.33333333333,2016-07-04,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"07",32
"64",102025,1,33,1666.66666666667,2016-06-02,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"06",33
"65",102025,1,34,1666.66666666667,2016-07-18,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"07",34
"66",102025,1,35,1666.66666666667,2016-07-25,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"07",35
"67",102025,1,36,1666.66666666667,2016-07-31,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"07",36
"68",102025,1,42,1666.66666666667,2016-09-12,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"09",42
"69",102025,1,43,4000,2016-09-07,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,1,1,2016,"09",43
"70",102025,1,48,1666.66666666667,2016-10-25,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"10",48
"71",102025,1,27,1666.66666666667,2016-05-28,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"05",27
"72",102025,1,50,1666.66666666667,2016-11-01,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"11",50
"73",102025,1,8,3.33333333333333,2016-01-18,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"01",8
"74",102025,1,9,1335,2016-01-25,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"01",9
"75",102025,1,49,1666.66666666667,2016-11-01,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"11",49
"76",102025,1,38,1666.66666666667,2016-08-16,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"08",38
"77",102025,1,39,1666.66666666667,2016-08-10,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"08",39
"78",102025,1,41,1666.66666666667,2016-08-10,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"08",41
"79",102025,1,40,1666.66666666667,2016-07-30,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"07",40
"80",102025,1,17,5666.66666666667,2016-03-21,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0.5,0.5,2016,"03",17
"81",102025,1,18,1666.66666666667,2016-03-29,0,3,0,24,2,4,3,0,"livestock",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",18
"82",103026,2,15,1.66666666666667,2016-02-25,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"02",15
"83",103026,2,10,1000,2016-02-02,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"02",10
"84",103026,2,13,11.2,2016-02-22,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"02",13
"85",103026,2,14,5.16666666666667,2016-03-01,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"03",14
"86",103026,2,5,2834.25,2015-12-01,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0.2,0,0.2,2015,"12",5
"87",103026,2,6,337,2016-01-05,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0.25,0.25,2016,"01",6
"88",103026,2,11,0.833333333333333,2016-02-08,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"02",11
"89",103026,2,12,15.3666666666667,2016-02-15,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"02",12
"90",103026,2,9,1666.66666666667,2016-01-25,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"01",9
"91",103026,2,3,6479.16666666667,2015-12-15,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2015,"12",3
"92",103026,2,7,55.9083333333333,2016-01-11,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"01",7
"93",103026,2,8,24.1666666666667,2016-01-18,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"01",8
"94",103026,2,16,0.208333333333333,2016-03-15,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0,0,2016,"03",16
"95",103026,2,4,7166.66666666667,2015-12-08,0,6,0,22,1,4,3,1,"self",1,1,1,1,1,1,0,0.285714285714286,0.285714285714286,2015,"12",4
"96",103032,1,4,2800,2015-12-08,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.5,0,0.5,2015,"12",4
"97",103032,1,40,3885,2016-07-30,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"07",40
"98",103032,1,38,500,2016-08-16,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,1,0,1,2016,"08",38
"99",103032,1,10,4760,2016-02-02,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.25,0.25,0.5,2016,"02",10
"100",103032,1,11,6035,2016-02-08,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.5,0.25,0.75,2016,"02",11
"101",103032,1,16,5335,2016-03-15,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.333333333333333,0,0.333333333333333,2016,"03",16
"102",103032,1,17,4585,2016-03-21,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"03",17
"103",103032,1,18,3885,2016-03-29,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"03",18
"104",103032,1,19,6835,2016-04-04,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0.25,0.25,2016,"04",19
"105",103032,1,20,4135,2016-04-05,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"04",20
"106",103032,1,21,4735,2016-04-19,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"04",21
"107",103032,1,22,4135,2016-04-26,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"04",22
"108",103032,1,23,3885,2016-05-01,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"05",23
"109",103032,1,25,3885,2016-05-15,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"05",25
"110",103032,1,12,5365,2016-02-15,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"02",12
"111",103032,1,13,6975,2016-02-22,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"02",13
"112",103032,1,14,6435,2016-03-01,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0.2,0.2,2016,"03",14
"113",103032,1,15,5835,2016-02-25,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0.25,0.25,2016,"02",15
"114",103032,1,29,5485,2016-06-13,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0.333333333333333,0.333333333333333,2016,"06",29
"115",103032,1,3,320,2015-12-15,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,1,0,1,2015,"12",3
"116",103032,1,30,5485,2016-06-21,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.333333333333333,0.333333333333333,0.666666666666667,2016,"06",30
"117",103032,1,31,4435,2016-06-27,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0.25,0.25,2016,"06",31
"118",103032,1,32,3885,2016-07-04,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"07",32
"119",103032,1,33,3885,2016-06-02,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"06",33
"120",103032,1,36,3000,2016-07-31,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"07",36
"121",103032,1,37,3885,2016-08-09,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"08",37
"122",103032,1,28,6915,2016-06-07,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.2,0.2,0.4,2016,"06",28
"123",103032,1,5,4316,2015-12-01,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.25,0,0.25,2015,"12",5
"124",103032,1,26,7335,2016-05-21,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.2,0,0.2,2016,"05",26
"125",103032,1,27,3885,2016-05-28,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"05",27
"126",103032,1,9,4335,2016-01-25,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"01",9
"127",103032,1,8,11981.25,2016-01-18,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.166666666666667,0.166666666666667,0.333333333333333,2016,"01",8
"128",103032,1,6,3780,2016-01-05,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.142857142857143,0,0.142857142857143,2016,"01",6
"129",103032,1,7,3000,2016-01-11,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0.25,0.5,0.75,2016,"01",7
"130",103032,1,41,3885,2016-08-10,1,5,0,28,1,3,5,0,"farming",1,1,1,0.4,0.8,1,0,0,0,2016,"08",41
"131",103035,2,45,1666.66666666667,2016-09-12,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.5,0.5,2016,"09",45
"132",103035,2,11,916.666666666667,2016-02-08,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"02",11
"133",103035,2,12,1000,2016-02-15,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"02",12
"134",103035,2,13,1500,2016-02-22,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.333333333333333,0.333333333333333,2016,"02",13
"135",103035,2,47,500,2016-09-12,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"09",47
"136",103035,2,15,1458.33333333333,2016-02-25,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"02",15
"137",103035,2,49,708.333333333333,2016-11-01,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"11",49
"138",103035,2,17,1000,2016-03-21,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"03",17
"139",103035,2,14,2750,2016-03-01,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.25,0,0.25,2016,"03",14
"140",103035,2,19,1125,2016-04-04,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.25,0.25,2016,"04",19
"141",103035,2,20,2166.66666666667,2016-04-05,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.25,0,0.25,2016,"04",20
"142",103035,2,21,266.666666666667,2016-04-19,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"04",21
"143",103035,2,22,259,2016-04-26,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.5,0.5,2016,"04",22
"144",103035,2,10,2750,2016-02-02,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.2,0,0.2,2016,"02",10
"145",103035,2,24,1625,2016-05-07,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.333333333333333,0.333333333333333,0.666666666666667,2016,"05",24
"146",103035,2,25,4154.16666666667,2016-05-15,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"05",25
"147",103035,2,26,1166.66666666667,2016-05-21,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"05",26
"148",103035,2,28,1166.66666666667,2016-06-07,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.333333333333333,0.333333333333333,2016,"06",28
"149",103035,2,29,566.666666666667,2016-06-13,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.5,0.5,2016,"06",29
"150",103035,2,16,1616.66666666667,2016-03-15,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"03",16
"151",103035,2,30,1375,2016-06-21,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.333333333333333,0.333333333333333,2016,"06",30
"152",103035,2,18,1420.66666666667,2016-03-29,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"03",18
"153",103035,2,33,1441.66666666667,2016-06-02,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.333333333333333,0,0.333333333333333,2016,"06",33
"154",103035,2,34,2070,2016-07-18,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.25,0,0.25,2016,"07",34
"155",103035,2,35,1933.33333333333,2016-07-25,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"07",35
"156",103035,2,36,1000,2016-07-31,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"07",36
"157",103035,2,23,611.666666666667,2016-05-01,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"05",23
"158",103035,2,39,291.666666666667,2016-08-10,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"08",39
"159",103035,2,40,528.333333333333,2016-07-30,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"07",40
"160",103035,2,41,1260,2016-08-10,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"08",41
"161",103035,2,42,620,2016-09-12,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"09",42
"162",103035,2,44,550,2016-09-07,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0.5,0,0.5,2016,"09",44
"163",103035,2,31,2583.33333333333,2016-06-27,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.333333333333333,0.333333333333333,2016,"06",31
"164",103035,2,32,1750,2016-07-04,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0.333333333333333,0.333333333333333,2016,"07",32
"165",103035,2,37,528.333333333333,2016-08-09,2,6,0,18,1,4,3,1,"nonearning",1,1,1,0.666666666666667,1,0.833333333333333,0,0,0,2016,"08",37
"166",104037,1,13,9500,2016-02-22,0,2,0,28,2,4,3,0,"trader",1,1,1,1,1,1,0,0.333333333333333,0.333333333333333,2016,"02",13
"167",104037,1,10,11981.25,2016-02-02,0,2,0,28,2,4,3,0,"trader",1,1,1,1,1,1,0,0.5,0.5,2016,"02",10
"168",104041,1,13,6475,2016-02-22,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"02",13
"169",104041,1,14,11141.6666666667,2016-03-01,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",14
"170",104041,1,15,6475,2016-02-25,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"02",15
"171",104041,1,18,6475,2016-03-29,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",18
"172",104041,1,19,1333.33333333333,2016-04-04,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"04",19
"173",104041,1,20,6475,2016-04-05,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"04",20
"174",104041,1,21,6475,2016-04-19,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"04",21
"175",104041,1,16,6475,2016-03-15,1,3,0,28,2,4,2,0,"trader",1,1,1,0.666666666666667,0.666666666666667,1,0,0,0,2016,"03",16
"176",105054,1,4,11981.25,2015-12-08,0,2,0,45,2,4,2,0,"self",1,1,1,0.5,1,1,0.142857142857143,0.142857142857143,0.285714285714286,2015,"12",4
